date,store_id,sku,product_name,quantity_sold,unit_price,total_amount
2025-06-29,STORE004,MED067,Montelukast 50mg,1,75.59,75.59
2025-06-29,STORE001,MED065,Salbutamol 50mg,2,66.21,132.42
2025-06-29,STORE001,MED064,Moisturizer 100mg,1,35.31,35.31
2025-06-29,STORE005,MED062,Hydrocortisone 100mg,3,26.37,79.11
2025-06-29,STORE005,MED060,Clotrimazole 100mg,1,36.6,36.6
2025-06-29,STORE002,MED057,Betnovate 50mg,5,32.67,163.35
2025-06-29,STORE001,MED068,Montelukast 100mg,3,49.45,148.35
2025-06-29,STORE005,MED079,Ear Drops 50mg,1,13.14,13.14
2025-06-29,STORE001,MED037,Insulin 50mg,6,79.4,476.4
2025-06-29,STORE002,MED035,Glimepiride 50mg,4,36.46,145.84
2025-06-29,STORE005,MED016,Cephalexin 100mg,2,37.08,74.16
2025-06-29,STORE005,MED014,Ciprofloxacin 100mg,1,41.56,41.56
2025-06-29,STORE005,MED013,Ciprofloxacin 50mg,2,27.38,54.76
2025-06-29,STORE002,MED011,Azithromycin 50mg,2,32.74,65.48
2025-06-29,STORE003,MED010,Amoxicillin 100mg,3,21.4,64.2
2025-06-29,STORE004,MED008,Diclofenac 100mg,9,12.9,116.1
2025-06-29,STORE002,MED017,Cetirizine 50mg,3,22.54,67.62
2025-06-29,STORE001,MED007,Diclofenac 50mg,5,13.16,65.8
2025-06-29,STORE002,MED005,Aspirin 50mg,7,9.74,68.18
2025-06-29,STORE003,MED004,Ibuprofen 100mg,10,13.87,138.7
2025-06-29,STORE004,MED003,Ibuprofen 50mg,7,8.57,59.99
2025-06-29,STORE003,MED002,Paracetamol 100mg,5,13.27,66.35
2025-06-29,STORE004,MED001,Paracetamol 50mg,6,11.46,68.76
2025-06-29,STORE001,MED036,Glimepiride 100mg,3,86.13,258.39
2025-06-29,STORE005,MED006,Aspirin 100mg,7,11.3,79.1
2025-06-29,STORE005,MED018,Cetirizine 100mg,6,16.29,97.74
2025-06-29,STORE004,MED009,Amoxicillin 50mg,1,37.26,37.26
2025-06-29,STORE004,MED020,Loratadine 100mg,1,14.45,14.45
2025-06-29,STORE004,MED019,Loratadine 50mg,3,23.63,70.89
2025-06-29,STORE001,MED034,Metformin 100mg,5,99.1,495.5
2025-06-29,STORE001,MED033,Metformin 50mg,4,86.88,347.52
2025-06-29,STORE003,MED032,Calcium 100mg,6,17.39,104.34
2025-06-29,STORE001,MED031,Calcium 50mg,6,10.61,63.66
2025-06-29,STORE005,MED030,Multivitamin 100mg,7,14.19,99.33
2025-06-29,STORE003,MED028,Vitamin D 100mg,7,18.76,131.32
2025-06-29,STORE004,MED029,Multivitamin 50mg,19,14.44,274.36
2025-06-29,STORE005,MED026,Vitamin C 100mg,3,25.51,76.53
2025-06-29,STORE001,MED025,Vitamin C 50mg,9,19.2,172.8
2025-06-29,STORE002,MED024,Dextromethorphan 100mg,4,8.31,33.24
2025-06-29,STORE003,MED023,Dextromethorphan 50mg,8,16.26,130.08
2025-06-29,STORE003,MED022,Phenylephrine 100mg,7,11.1,77.7
2025-06-29,STORE005,MED021,Phenylephrine 50mg,9,14.41,129.69
2025-06-29,STORE002,MED027,Vitamin D 50mg,4,19.13,76.52
2025-06-30,STORE003,MED051,Ranitidine 50mg,5,33.69,168.45
2025-06-30,STORE001,MED055,Domperidone 50mg,2,23.02,46.04
2025-06-30,STORE001,MED054,Antacid 100mg,5,39.94,199.7
2025-06-30,STORE001,MED053,Antacid 50mg,9,19.0,171.0
2025-06-30,STORE004,MED052,Ranitidine 100mg,4,15.37,61.48
2025-06-30,STORE003,MED050,Omeprazole 100mg,6,26.69,160.14
2025-06-30,STORE003,MED043,Losartan 50mg,4,54.7,218.8
2025-06-30,STORE004,MED048,Enalapril 100mg,5,73.82,369.1
2025-06-30,STORE004,MED047,Enalapril 50mg,2,25.07,50.14
2025-06-30,STORE001,MED046,Atenolol 100mg,7,37.38,261.66
2025-06-30,STORE002,MED045,Atenolol 50mg,4,77.51,310.04
2025-06-30,STORE002,MED044,Losartan 100mg,3,71.84,215.52
2025-06-30,STORE001,MED056,Domperidone 100mg,7,37.38,261.66
2025-06-30,STORE001,MED042,Amlodipine 100mg,4,79.02,316.08
2025-06-30,STORE002,MED049,Omeprazole 50mg,7,26.76,187.32
2025-06-30,STORE004,MED057,Betnovate 50mg,2,33.14,66.28
2025-06-30,STORE003,MED068,Montelukast 100mg,1,39.83,39.83
2025-06-30,STORE003,MED059,Clotrimazole 50mg,4,20.97,83.88
2025-06-30,STORE002,MED041,Amlodipine 50mg,2,59.98,119.96
2025-06-30,STORE002,MED080,Ear Drops 100mg,6,29.09,174.54
2025-06-30,STORE002,MED077,Eye Drops 50mg,2,34.11,68.22
2025-06-30,STORE001,MED076,Antihistamine 100mg,5,32.69,163.45
2025-06-30,STORE004,MED075,Antihistamine 50mg,1,19.05,19.05
2025-06-30,STORE004,MED074,Sleeping Pills 100mg,4,32.47,129.88
2025-06-30,STORE002,MED073,Sleeping Pills 50mg,2,28.91,57.82
2025-06-30,STORE004,MED072,Budesonide 100mg,6,66.93,401.58
2025-06-30,STORE001,MED070,Theophylline 100mg,2,62.09,124.18
2025-06-30,STORE003,MED069,Theophylline 50mg,1,40.6,40.6
2025-06-30,STORE001,MED066,Salbutamol 100mg,1,74.58,74.58
2025-06-30,STORE004,MED064,Moisturizer 100mg,3,23.22,69.66
2025-06-30,STORE005,MED062,Hydrocortisone 100mg,2,34.43,68.86
2025-06-30,STORE002,MED061,Hydrocortisone 50mg,1,27.35,27.35
2025-06-30,STORE003,MED060,Clotrimazole 100mg,1,51.36,51.36
2025-06-30,STORE005,MED058,Betnovate 100mg,1,50.99,50.99
2025-06-30,STORE001,MED079,Ear Drops 50mg,1,15.95,15.95
2025-06-30,STORE005,MED040,Sitagliptin 100mg,8,64.86,518.88
2025-06-30,STORE003,MED038,Insulin 100mg,7,31.28,218.96
2025-06-30,STORE001,MED018,Cetirizine 100mg,11,23.22,255.42
2025-06-30,STORE004,MED017,Cetirizine 50mg,11,24.21,266.31
2025-06-30,STORE001,MED014,Ciprofloxacin 100mg,3,48.52,145.56
2025-06-30,STORE002,MED012,Azithromycin 100mg,3,43.95,131.85
2025-06-30,STORE004,MED011,Azithromycin 50mg,2,34.64,69.28
2025-06-30,STORE004,MED008,Diclofenac 100mg,13,10.54,137.02
2025-06-30,STORE001,MED019,Loratadine 50mg,8,13.87,110.96
2025-06-30,STORE005,MED007,Diclofenac 50mg,18,13.81,248.58
2025-06-30,STORE004,MED005,Aspirin 50mg,11,9.32,102.52
2025-06-30,STORE004,MED004,Ibuprofen 100mg,8,12.83,102.64
2025-06-30,STORE001,MED003,Ibuprofen 50mg,11,11.83,130.13
2025-06-30,STORE005,MED002,Paracetamol 100mg,6,12.48,74.88
2025-06-30,STORE003,MED001,Paracetamol 50mg,5,10.77,53.85
2025-06-30,STORE004,MED039,Sitagliptin 50mg,2,87.36,174.72
2025-06-30,STORE004,MED006,Aspirin 100mg,9,8.48,76.32
2025-06-30,STORE003,MED020,Loratadine 100mg,9,19.7,177.3
2025-06-30,STORE004,MED010,Amoxicillin 100mg,1,47.63,47.63
2025-06-30,STORE001,MED022,Phenylephrine 100mg,9,9.54,85.86
2025-06-30,STORE005,MED021,Phenylephrine 50mg,14,20.49,286.86
2025-06-30,STORE002,MED036,Glimepiride 100mg,7,52.84,369.88
2025-06-30,STORE002,MED035,Glimepiride 50mg,11,94.83,1043.13
2025-06-30,STORE003,MED034,Metformin 100mg,8,47.04,376.32
2025-06-30,STORE002,MED033,Metformin 50mg,5,57.0,285.0
2025-06-30,STORE003,MED032,Calcium 100mg,12,20.83,249.96
2025-06-30,STORE004,MED031,Calcium 50mg,8,13.03,104.24
2025-06-30,STORE004,MED030,Multivitamin 100mg,11,18.76,206.36
2025-06-30,STORE005,MED037,Insulin 50mg,5,99.59,497.95
2025-06-30,STORE001,MED028,Vitamin D 100mg,11,14.53,159.83
2025-06-30,STORE001,MED027,Vitamin D 50mg,14,24.7,345.8
2025-06-30,STORE001,MED026,Vitamin C 100mg,13,27.0,351.0
2025-06-30,STORE002,MED025,Vitamin C 50mg,15,17.15,257.25
2025-06-30,STORE001,MED024,Dextromethorphan 100mg,2,20.63,41.26
2025-06-30,STORE004,MED023,Dextromethorphan 50mg,11,21.56,237.16
2025-06-30,STORE003,MED029,Multivitamin 50mg,9,27.7,249.3
2025-07-01,STORE002,MED056,Domperidone 100mg,11,21.75,239.25
2025-07-01,STORE001,MED055,Domperidone 50mg,2,36.02,72.04
2025-07-01,STORE004,MED054,Antacid 100mg,7,20.01,140.07
2025-07-01,STORE003,MED053,Antacid 50mg,6,27.17,163.02
2025-07-01,STORE004,MED052,Ranitidine 100mg,7,15.58,109.06
2025-07-01,STORE002,MED051,Ranitidine 50mg,5,25.46,127.3
2025-07-01,STORE003,MED050,Omeprazole 100mg,2,32.65,65.3
2025-07-01,STORE002,MED049,Omeprazole 50mg,5,26.13,130.65
2025-07-01,STORE005,MED045,Atenolol 50mg,3,62.83,188.49
2025-07-01,STORE005,MED047,Enalapril 50mg,4,51.21,204.84
2025-07-01,STORE004,MED046,Atenolol 100mg,7,41.37,289.59
2025-07-01,STORE002,MED044,Losartan 100mg,10,46.28,462.8
2025-07-01,STORE003,MED043,Losartan 50mg,8,54.66,437.28
2025-07-01,STORE005,MED042,Amlodipine 100mg,9,38.57,347.13
2025-07-01,STORE005,MED041,Amlodipine 50mg,7,27.45,192.15
2025-07-01,STORE001,MED048,Enalapril 100mg,8,54.22,433.76
2025-07-01,STORE003,MED057,Betnovate 50mg,2,29.85,59.7
2025-07-01,STORE005,MED079,Ear Drops 50mg,3,12.07,36.21
2025-07-01,STORE003,MED059,Clotrimazole 50mg,1,45.97,45.97
2025-07-01,STORE003,MED040,Sitagliptin 100mg,2,48.02,96.04
2025-07-01,STORE005,MED077,Eye Drops 50mg,1,26.49,26.49
2025-07-01,STORE003,MED076,Antihistamine 100mg,1,26.93,26.93
2025-07-01,STORE005,MED075,Antihistamine 50mg,5,30.99,154.95
2025-07-01,STORE002,MED074,Sleeping Pills 100mg,1,34.65,34.65
2025-07-01,STORE002,MED073,Sleeping Pills 50mg,1,32.28,32.28
2025-07-01,STORE002,MED072,Budesonide 100mg,4,63.42,253.68
2025-07-01,STORE001,MED071,Budesonide 50mg,1,40.44,40.44
2025-07-01,STORE004,MED070,Theophylline 100mg,1,60.97,60.97
2025-07-01,STORE001,MED069,Theophylline 50mg,2,89.67,179.34
2025-07-01,STORE003,MED066,Salbutamol 100mg,1,84.66,84.66
2025-07-01,STORE001,MED064,Moisturizer 100mg,2,44.0,88.0
2025-07-01,STORE004,MED063,Moisturizer 50mg,2,37.96,75.92
2025-07-01,STORE004,MED062,Hydrocortisone 100mg,3,30.12,90.36
2025-07-01,STORE002,MED060,Clotrimazole 100mg,4,21.28,85.12
2025-07-01,STORE005,MED058,Betnovate 100mg,4,26.36,105.44
2025-07-01,STORE001,MED039,Sitagliptin 50mg,7,73.25,512.75
2025-07-01,STORE001,MED080,Ear Drops 100mg,6,38.24,229.44
2025-07-01,STORE004,MED037,Insulin 50mg,3,99.54,298.62
2025-07-01,STORE002,MED016,Cephalexin 100mg,1,34.87,34.87
2025-07-01,STORE002,MED015,Cephalexin 50mg,1,29.73,29.73
2025-07-01,STORE002,MED014,Ciprofloxacin 100mg,1,23.11,23.11
2025-07-01,STORE002,MED012,Azithromycin 100mg,3,20.24,60.72
2025-07-01,STORE002,MED011,Azithromycin 50mg,1,27.2,27.2
2025-07-01,STORE004,MED010,Amoxicillin 100mg,4,38.52,154.08
2025-07-01,STORE002,MED009,Amoxicillin 50mg,1,43.69,43.69
2025-07-01,STORE005,MED008,Diclofenac 100mg,10,8.2,82.0
2025-07-01,STORE005,MED007,Diclofenac 50mg,10,12.61,126.1
2025-07-01,STORE005,MED006,Aspirin 100mg,16,14.75,236.0
2025-07-01,STORE003,MED005,Aspirin 50mg,8,14.01,112.08
2025-07-01,STORE004,MED004,Ibuprofen 100mg,14,8.5,119.0
2025-07-01,STORE003,MED003,Ibuprofen 50mg,11,13.7,150.7
2025-07-01,STORE001,MED002,Paracetamol 100mg,12,10.67,128.04
2025-07-01,STORE001,MED001,Paracetamol 50mg,11,6.37,70.07
2025-07-01,STORE003,MED017,Cetirizine 50mg,7,12.17,85.19
2025-07-01,STORE004,MED018,Cetirizine 100mg,11,15.29,168.19
2025-07-01,STORE001,MED038,Insulin 100mg,6,69.03,414.18
2025-07-01,STORE004,MED020,Loratadine 100mg,7,13.35,93.45
2025-07-01,STORE002,MED036,Glimepiride 100mg,6,74.19,445.14
2025-07-01,STORE005,MED035,Glimepiride 50mg,7,84.34,590.38
2025-07-01,STORE003,MED034,Metformin 100mg,3,56.42,169.26
2025-07-01,STORE003,MED033,Metformin 50mg,4,80.88,323.52
2025-07-01,STORE004,MED019,Loratadine 50mg,8,19.09,152.72
2025-07-01,STORE004,MED031,Calcium 50mg,16,27.07,433.12
2025-07-01,STORE005,MED030,Multivitamin 100mg,13,28.95,376.35
2025-07-01,STORE002,MED029,Multivitamin 50mg,9,20.11,180.99
2025-07-01,STORE001,MED032,Calcium 100mg,11,27.5,302.5
2025-07-01,STORE002,MED027,Vitamin D 50mg,8,12.09,96.72
2025-07-01,STORE004,MED026,Vitamin C 100mg,8,17.24,137.92
2025-07-01,STORE005,MED025,Vitamin C 50mg,1,20.84,20.84
2025-07-01,STORE001,MED024,Dextromethorphan 100mg,3,17.59,52.77
2025-07-01,STORE005,MED023,Dextromethorphan 50mg,3,24.59,73.77
2025-07-01,STORE004,MED022,Phenylephrine 100mg,13,11.29,146.77
2025-07-01,STORE004,MED021,Phenylephrine 50mg,8,11.44,91.52
2025-07-01,STORE004,MED028,Vitamin D 100mg,11,26.79,294.69
2025-07-02,STORE002,MED054,Antacid 100mg,3,39.85,119.55
2025-07-02,STORE003,MED053,Antacid 50mg,5,37.31,186.55
2025-07-02,STORE005,MED052,Ranitidine 100mg,6,33.58,201.48
2025-07-02,STORE004,MED051,Ranitidine 50mg,2,29.09,58.18
2025-07-02,STORE005,MED050,Omeprazole 100mg,10,29.8,298.0
2025-07-02,STORE001,MED049,Omeprazole 50mg,6,39.19,235.14
2025-07-02,STORE005,MED048,Enalapril 100mg,6,44.18,265.08
2025-07-02,STORE004,MED040,Sitagliptin 100mg,6,96.02,576.12
2025-07-02,STORE005,MED046,Atenolol 100mg,3,56.35,169.05
2025-07-02,STORE003,MED045,Atenolol 50mg,5,41.04,205.2
2025-07-02,STORE001,MED044,Losartan 100mg,9,26.2,235.8
2025-07-02,STORE001,MED043,Losartan 50mg,3,47.55,142.65
2025-07-02,STORE005,MED042,Amlodipine 100mg,8,36.61,292.88
2025-07-02,STORE004,MED041,Amlodipine 50mg,4,64.57,258.28
2025-07-02,STORE003,MED055,Domperidone 50mg,3,21.88,65.64
2025-07-02,STORE002,MED047,Enalapril 50mg,3,31.66,94.98
2025-07-02,STORE001,MED056,Domperidone 100mg,7,27.85,194.95
2025-07-02,STORE001,MED068,Montelukast 100mg,3,70.12,210.36
2025-07-02,STORE003,MED060,Clotrimazole 100mg,6,54.28,325.68
2025-07-02,STORE003,MED039,Sitagliptin 50mg,4,91.47,365.88
2025-07-02,STORE002,MED079,Ear Drops 50mg,1,49.27,49.27
2025-07-02,STORE003,MED078,Eye Drops 100mg,1,14.31,14.31
2025-07-02,STORE004,MED076,Antihistamine 100mg,1,43.43,43.43
2025-07-02,STORE005,MED074,Sleeping Pills 100mg,1,29.95,29.95
2025-07-02,STORE001,MED072,Budesonide 100mg,1,61.47,61.47
2025-07-02,STORE004,MED071,Budesonide 50mg,2,68.35,136.7
2025-07-02,STORE002,MED070,Theophylline 100mg,3,42.15,126.45
2025-07-02,STORE002,MED069,Theophylline 50mg,4,45.2,180.8
2025-07-02,STORE004,MED067,Montelukast 50mg,1,36.38,36.38
2025-07-02,STORE004,MED066,Salbutamol 100mg,2,37.85,75.7
2025-07-02,STORE005,MED065,Salbutamol 50mg,1,62.79,62.79
2025-07-02,STORE005,MED064,Moisturizer 100mg,1,23.15,23.15
2025-07-02,STORE005,MED062,Hydrocortisone 100mg,3,26.54,79.62
2025-07-02,STORE002,MED061,Hydrocortisone 50mg,2,59.87,119.74
2025-07-02,STORE002,MED057,Betnovate 50mg,2,22.84,45.68
2025-07-02,STORE005,MED080,Ear Drops 100mg,2,16.14,32.28
2025-07-02,STORE004,MED038,Insulin 100mg,7,96.41,674.87
2025-07-02,STORE003,MED036,Glimepiride 100mg,2,45.91,91.82
2025-07-02,STORE004,MED016,Cephalexin 100mg,2,37.09,74.18
2025-07-02,STORE002,MED015,Cephalexin 50mg,1,24.74,24.74
2025-07-02,STORE005,MED013,Ciprofloxacin 50mg,4,37.12,148.48
2025-07-02,STORE002,MED011,Azithromycin 50mg,4,44.13,176.52
2025-07-02,STORE004,MED010,Amoxicillin 100mg,2,41.82,83.64
2025-07-02,STORE002,MED008,Diclofenac 100mg,8,5.39,43.12
2025-07-02,STORE001,MED017,Cetirizine 50mg,10,18.66,186.6
2025-07-02,STORE005,MED007,Diclofenac 50mg,12,13.73,164.76
2025-07-02,STORE001,MED005,Aspirin 50mg,11,10.67,117.37
2025-07-02,STORE001,MED004,Ibuprofen 100mg,6,10.85,65.1
2025-07-02,STORE004,MED003,Ibuprofen 50mg,12,9.13,109.56
2025-07-02,STORE004,MED002,Paracetamol 100mg,6,5.31,31.86
2025-07-02,STORE004,MED001,Paracetamol 50mg,16,6.46,103.36
2025-07-02,STORE005,MED037,Insulin 50mg,10,79.16,791.6
2025-07-02,STORE005,MED006,Aspirin 100mg,17,6.06,103.02
2025-07-02,STORE001,MED018,Cetirizine 100mg,7,22.7,158.9
2025-07-02,STORE003,MED009,Amoxicillin 50mg,1,45.63,45.63
2025-07-02,STORE001,MED020,Loratadine 100mg,7,14.92,104.44
2025-07-02,STORE004,MED035,Glimepiride 50mg,8,62.06,496.48
2025-07-02,STORE003,MED019,Loratadine 50mg,9,8.02,72.18
2025-07-02,STORE002,MED034,Metformin 100mg,1,73.9,73.9
2025-07-02,STORE004,MED033,Metformin 50mg,3,94.65,283.95
2025-07-02,STORE002,MED032,Calcium 100mg,17,25.25,429.25
2025-07-02,STORE003,MED031,Calcium 50mg,19,13.27,252.13
2025-07-02,STORE005,MED029,Multivitamin 50mg,12,19.87,238.44
2025-07-02,STORE005,MED028,Vitamin D 100mg,22,20.75,456.5
2025-07-02,STORE002,MED030,Multivitamin 100mg,14,11.19,156.66
2025-07-02,STORE004,MED026,Vitamin C 100mg,7,10.3,72.1
2025-07-02,STORE004,MED025,Vitamin C 50mg,15,23.44,351.6
2025-07-02,STORE001,MED024,Dextromethorphan 100mg,14,22.41,313.74
2025-07-02,STORE002,MED023,Dextromethorphan 50mg,6,23.6,141.6
2025-07-02,STORE005,MED022,Phenylephrine 100mg,11,18.99,208.89
2025-07-02,STORE004,MED021,Phenylephrine 50mg,14,23.44,328.16
2025-07-02,STORE003,MED027,Vitamin D 50mg,13,13.84,179.92
2025-07-03,STORE004,MED055,Domperidone 50mg,4,18.72,74.88
2025-07-03,STORE004,MED050,Omeprazole 100mg,1,30.91,30.91
2025-07-03,STORE005,MED054,Antacid 100mg,9,15.0,135.0
2025-07-03,STORE002,MED053,Antacid 50mg,8,34.4,275.2
2025-07-03,STORE004,MED052,Ranitidine 100mg,6,20.49,122.94
2025-07-03,STORE004,MED051,Ranitidine 50mg,8,38.77,310.16
2025-07-03,STORE004,MED049,Omeprazole 50mg,5,34.02,170.1
2025-07-03,STORE001,MED080,Ear Drops 100mg,1,35.63,35.63
2025-07-03,STORE003,MED047,Enalapril 50mg,5,58.79,293.95
2025-07-03,STORE001,MED046,Atenolol 100mg,6,67.05,402.3
2025-07-03,STORE002,MED045,Atenolol 50mg,8,57.34,458.72
2025-07-03,STORE004,MED044,Losartan 100mg,5,44.95,224.75
2025-07-03,STORE004,MED043,Losartan 50mg,5,45.82,229.1
2025-07-03,STORE001,MED042,Amlodipine 100mg,10,79.3,793.0
2025-07-03,STORE004,MED056,Domperidone 100mg,6,17.79,106.74
2025-07-03,STORE002,MED048,Enalapril 100mg,9,38.27,344.43
2025-07-03,STORE001,MED057,Betnovate 50mg,10,37.27,372.7
2025-07-03,STORE005,MED078,Eye Drops 100mg,2,16.38,32.76
2025-07-03,STORE005,MED059,Clotrimazole 50mg,3,22.34,67.02
2025-07-03,STORE003,MED041,Amlodipine 50mg,5,37.9,189.5
2025-07-03,STORE001,MED076,Antihistamine 100mg,2,12.63,25.26
2025-07-03,STORE002,MED075,Antihistamine 50mg,2,25.39,50.78
2025-07-03,STORE003,MED074,Sleeping Pills 100mg,5,10.64,53.2
2025-07-03,STORE001,MED072,Budesonide 100mg,1,66.34,66.34
2025-07-03,STORE005,MED071,Budesonide 50mg,2,45.31,90.62
2025-07-03,STORE004,MED070,Theophylline 100mg,1,89.79,89.79
2025-07-03,STORE005,MED069,Theophylline 50mg,4,57.18,228.72
2025-07-03,STORE005,MED068,Montelukast 100mg,2,43.42,86.84
2025-07-03,STORE004,MED067,Montelukast 50mg,1,59.88,59.88
2025-07-03,STORE005,MED066,Salbutamol 100mg,3,71.82,215.46
2025-07-03,STORE002,MED065,Salbutamol 50mg,3,68.28,204.84
2025-07-03,STORE005,MED063,Moisturizer 50mg,2,35.49,70.98
2025-07-03,STORE005,MED062,Hydrocortisone 100mg,3,59.15,177.45
2025-07-03,STORE004,MED061,Hydrocortisone 50mg,1,44.35,44.35
2025-07-03,STORE002,MED058,Betnovate 100mg,1,37.34,37.34
2025-07-03,STORE001,MED040,Sitagliptin 100mg,6,97.8,586.8
2025-07-03,STORE001,MED037,Insulin 50mg,7,63.38,443.66
2025-07-03,STORE003,MED038,Insulin 100mg,6,59.0,354.0
2025-07-03,STORE005,MED017,Cetirizine 50mg,11,19.9,218.9
2025-07-03,STORE001,MED016,Cephalexin 100mg,1,46.24,46.24
2025-07-03,STORE001,MED014,Ciprofloxacin 100mg,3,43.05,129.15
2025-07-03,STORE005,MED013,Ciprofloxacin 50mg,4,40.11,160.44
2025-07-03,STORE001,MED011,Azithromycin 50mg,4,25.15,100.6
2025-07-03,STORE004,MED008,Diclofenac 100mg,17,13.8,234.6
2025-07-03,STORE004,MED018,Cetirizine 100mg,4,22.19,88.76
2025-07-03,STORE002,MED007,Diclofenac 50mg,19,11.41,216.79
2025-07-03,STORE002,MED005,Aspirin 50mg,12,6.93,83.16
2025-07-03,STORE004,MED004,Ibuprofen 100mg,12,14.58,174.96
2025-07-03,STORE004,MED003,Ibuprofen 50mg,12,14.29,171.48
2025-07-03,STORE001,MED002,Paracetamol 100mg,11,8.16,89.76
2025-07-03,STORE005,MED001,Paracetamol 50mg,18,5.18,93.24
2025-07-03,STORE004,MED039,Sitagliptin 50mg,7,86.42,604.94
2025-07-03,STORE004,MED006,Aspirin 100mg,5,10.74,53.7
2025-07-03,STORE002,MED019,Loratadine 50mg,11,20.41,224.51
2025-07-03,STORE001,MED010,Amoxicillin 100mg,2,24.27,48.54
2025-07-03,STORE004,MED021,Phenylephrine 50mg,6,21.17,127.02
2025-07-03,STORE002,MED036,Glimepiride 100mg,5,36.28,181.4
2025-07-03,STORE002,MED020,Loratadine 100mg,11,20.05,220.55
2025-07-03,STORE001,MED035,Glimepiride 50mg,5,75.24,376.2
2025-07-03,STORE003,MED034,Metformin 100mg,2,77.17,154.34
2025-07-03,STORE004,MED033,Metformin 50mg,10,66.96,669.6
2025-07-03,STORE003,MED032,Calcium 100mg,12,19.01,228.12
2025-07-03,STORE003,MED030,Multivitamin 100mg,12,10.13,121.56
2025-07-03,STORE004,MED029,Multivitamin 50mg,13,13.52,175.76
2025-07-03,STORE002,MED031,Calcium 50mg,9,25.34,228.06
2025-07-03,STORE001,MED027,Vitamin D 50mg,6,21.87,131.22
2025-07-03,STORE003,MED026,Vitamin C 100mg,6,15.02,90.12
2025-07-03,STORE003,MED025,Vitamin C 50mg,15,18.92,283.8
2025-07-03,STORE005,MED024,Dextromethorphan 100mg,11,16.36,179.96
2025-07-03,STORE003,MED023,Dextromethorphan 50mg,6,10.78,64.68
2025-07-03,STORE005,MED022,Phenylephrine 100mg,8,16.09,128.72
2025-07-03,STORE003,MED028,Vitamin D 100mg,10,29.38,293.8
2025-07-04,STORE002,MED058,Betnovate 100mg,1,53.06,53.06
2025-07-04,STORE004,MED053,Antacid 50mg,3,19.68,59.04
2025-07-04,STORE004,MED057,Betnovate 50mg,5,20.78,103.9
2025-07-04,STORE003,MED056,Domperidone 100mg,2,36.72,73.44
2025-07-04,STORE001,MED055,Domperidone 50mg,11,34.15,375.65
2025-07-04,STORE002,MED054,Antacid 100mg,7,29.41,205.87
2025-07-04,STORE001,MED052,Ranitidine 100mg,4,26.9,107.6
2025-07-04,STORE002,MED044,Losartan 100mg,6,69.87,419.22
2025-07-04,STORE003,MED050,Omeprazole 100mg,4,34.28,137.12
2025-07-04,STORE002,MED049,Omeprazole 50mg,3,24.34,73.02
2025-07-04,STORE004,MED048,Enalapril 100mg,3,34.12,102.36
2025-07-04,STORE004,MED047,Enalapril 50mg,3,68.54,205.62
2025-07-04,STORE001,MED046,Atenolol 100mg,3,65.63,196.89
2025-07-04,STORE002,MED045,Atenolol 50mg,2,33.1,66.2
2025-07-04,STORE002,MED059,Clotrimazole 50mg,1,57.48,57.48
2025-07-04,STORE003,MED051,Ranitidine 50mg,6,34.55,207.3
2025-07-04,STORE004,MED060,Clotrimazole 100mg,2,34.93,69.86
2025-07-04,STORE004,MED079,Ear Drops 50mg,5,11.77,58.85
2025-07-04,STORE001,MED062,Hydrocortisone 100mg,1,59.53,59.53
2025-07-04,STORE002,MED080,Ear Drops 100mg,5,34.21,171.05
2025-07-04,STORE005,MED043,Losartan 50mg,5,52.22,261.1
2025-07-04,STORE002,MED078,Eye Drops 100mg,4,30.71,122.84
2025-07-04,STORE003,MED076,Antihistamine 100mg,3,40.86,122.58
2025-07-04,STORE003,MED074,Sleeping Pills 100mg,1,47.07,47.07
2025-07-04,STORE004,MED073,Sleeping Pills 50mg,2,20.79,41.58
2025-07-04,STORE003,MED072,Budesonide 100mg,4,81.48,325.92
2025-07-04,STORE005,MED071,Budesonide 50mg,1,56.47,56.47
2025-07-04,STORE002,MED070,Theophylline 100mg,1,71.01,71.01
2025-07-04,STORE005,MED069,Theophylline 50mg,1,75.62,75.62
2025-07-04,STORE003,MED068,Montelukast 100mg,3,48.65,145.95
2025-07-04,STORE005,MED067,Montelukast 50mg,2,67.33,134.66
2025-07-04,STORE002,MED066,Salbutamol 100mg,4,75.49,301.96
2025-07-04,STORE004,MED064,Moisturizer 100mg,5,39.07,195.35
2025-07-04,STORE001,MED063,Moisturizer 50mg,1,53.18,53.18
2025-07-04,STORE002,MED061,Hydrocortisone 50mg,1,54.0,54.0
2025-07-04,STORE002,MED042,Amlodipine 100mg,3,50.88,152.64
2025-07-04,STORE002,MED077,Eye Drops 50mg,1,33.52,33.52
2025-07-04,STORE003,MED040,Sitagliptin 100mg,2,90.91,181.82
2025-07-04,STORE001,MED019,Loratadine 50mg,13,14.96,194.48
2025-07-04,STORE004,MED018,Cetirizine 100mg,9,19.64,176.76
2025-07-04,STORE004,MED017,Cetirizine 50mg,7,22.81,159.67
2025-07-04,STORE003,MED016,Cephalexin 100mg,2,29.25,58.5
2025-07-04,STORE004,MED015,Cephalexin 50mg,1,44.81,44.81
2025-07-04,STORE005,MED013,Ciprofloxacin 50mg,1,37.9,37.9
2025-07-04,STORE001,MED012,Azithromycin 100mg,2,38.67,77.34
2025-07-04,STORE005,MED008,Diclofenac 100mg,12,7.62,91.44
2025-07-04,STORE005,MED007,Diclofenac 50mg,8,5.48,43.84
